belief#SP231#b#2.83,"9. no ""spouse"" means no established a family relationship where a spouse can then sponsor their spouse for immigration purposes.
",
belief#SP232#a#0.00,i hate bloated spending.,
belief#SP232#b#0.00,"didnt want to read and run..
",
belief#SP233#a#0.00,"it seems like every time i make any decision with money he has a friend telling him to not be a little ""bitch"".",
belief#SP233#b#0.00,"but morocco is a very diverse place and things that might be true in one region might not be true in another.
",
belief#SP234#a#0.50,"april/may/june 1963 becomes a leader of civil rights demonstrations in greensboro, north carolina.",
belief#SP234#b#0.50,"spring 1966 becomes head of chicago chapter of sclc's operation breadbasket.
",
belief#SP235#a#0.83,"and what's happening today is because of what happened, uh, ""backward"".",
belief#SP235#b#0.83,"quit listening to him because he's such a damned negative nancy.
",
belief#SP236#a#3.67,"have any of you used a va loan to buy a house, then received a lot of streamline refinancing letters saying you'll save a bunch by refinancing?",
belief#SP236#b#3.67,"if you have used the va loan, and then refinanced using the streamline program, i'd be thrilled to hear about it!
",
belief#SP237#a#0.00,it used to just say 2:30pm as the last time it was changed and someone else's initials.,
belief#SP237#b#0.00,"the justice system is a farce and we all know it.
",
belief#SP238#a#0.67,"i've said what i've said, and if you have comprehension problems i cannot help you..",
belief#SP238#b#0.67,"i have not read what she said beyond this site nor do i care what she said.
",
belief#SP239#a#1.33,"no country is perfect, but this country is far and away better than any other on earth.",
belief#SP239#b#1.33,"our country is supposed to be a nation of laws and not men, right?
",
belief#SP240#a#3.00,"it is when the temperature moves up to 2c above the pre-industrial level, expected in the middle of this century - within the lifetime of many people alive today - that serious effects start to come thick and fast, studies suggest.",
belief#SP240#b#3.00,"but when the temperature moves up to the 3c level, expected in the early part of the second half of the century, these effects will become critical.
",
belief#SP241#a#0.33,it may be that chirac wants to prevent religious violence before it starts.,
belief#SP241#b#0.33,"i guess this is a last plea for help and guidance, before i do something silly.
",
belief#SP242#a#2.33,"the only questions remaning are ""when"" and ""how bad"".",
belief#SP242#b#2.33,"of course not but the question is fast becoming not will israel strike but when and how.
",
belief#SP243#a#0.50,you can jump to the moon.,
belief#SP243#b#0.50,"you can read about the case below.
",
belief#SP244#a#1.33,does this concern you?,
belief#SP244#b#1.33,"does this sound like the sensible option.
",
belief#SP245#a#1.83,"""i support your religious freedom to coerce your unwilling members to do things they don't want to do.""",
belief#SP245#b#1.83,"as cruel as it sound, i would argue freedom of choice wins out on this fact and this alone.
",
belief#SP246#a#0.83,"this is precsisely, is it not?,",
belief#SP246#b#0.83,"this is not rocket science.
",
belief#SP247#a#1.67,agreed- no need to flog this deceased equine.,
belief#SP247#b#1.67,"no need to tell them at all.
",
belief#SP248#a#2.67,"this isn't just an american problem, this is the worlds problem.",
belief#SP248#b#2.67,"to say that it's all america's fault is not correct.
",
belief#SP249#a#1.67,does anyone else find this to be a little much to believe?,
belief#SP249#b#1.67,"anyone else feel like this?
",
belief#SP250#a#0.00,but i still oppose the gz mosque for the exact reason revere put forward.,
belief#SP250#b#0.00,"i suppose that is one of the reasons i see this whole stem cell thing as so weird.
",
belief#SP251#a#1.67,with marshall - 8 weeks (but my first was a preemie and she wanted to see me earlier than normal) my current pregnancircumstances was our 1st appt.,
belief#SP251#b#1.67,"i got a us with marshall at 9-10 weeks for dating purposes and if i would of been more certain on this pregnancy, we wouldn't of had one.
",
belief#SP252#a#0.67,"it's a pretty far-fetched argument, just like those that argue that god or satan made me do it.",
belief#SP252#b#0.67,"it is a pretty sad statement of the times, imo, that things have gotten so bad.
",
belief#SP253#a#2.83,"thanks again, for proving my other point while you're struggling to argue with me and insult me.",
belief#SP253#b#2.83,"thanks for proving my point about you being an ignorant shitstain too lazy to think and separate rumor from reality.
",
belief#SP254#a#1.50,"you don't get someone to feel better by telling them that they feel better, you get them to feel better by helping them figure out what's wrong.",
belief#SP254#b#1.50,"i'm sure your children are worried about you and i'm sure they'd appreciate you telling them how you're feeling, rather than them fretting because they're seeing their mum upset.
",
belief#SP255#a#0.00,don't people ever learn?,
belief#SP255#b#0.00,"we don't have a college record?
",
belief#SP256#a#1.17,"so, i guess that's it.",
belief#SP256#b#1.17,"seriously, it's true.
",
belief#SP257#a#0.00,i swear you protestants think everyone in some type of leadership role is the antichrist.,
belief#SP257#b#0.00,"i think everyone feels like you at sometime in their lives..
",
belief#SP258#a#2.00,and what has jesse jackson contributed to american life?,
belief#SP258#b#2.00,"i refuse to argue jesse jackson on this or any other thread.
",
belief#SP259#a#0.83,also asked about getting an injunction against him they gave me the number for womans aid to get help with obtaining one.,
belief#SP259#b#0.83,"i said fine can she give me their number and she said she would put me on hold.
",
belief#SP260#a#0.50,"he married you, chose to have a child with you and loves you unconditionally.",
belief#SP260#b#0.50,"they havent raised any moral issues or issues of any kind with having to provide contraception at no additional cost.
",
belief#SP261#a#0.33,they gave wall street all that taxpayer cash.,
belief#SP261#b#0.33,"they are killing themselves as a politcal force.
",
belief#SP262#a#0.00,amd loose both of us.,
belief#SP262#b#0.00,"and of course the poppy propaganda.
",
belief#SP263#a#0.60,"if people need help, just assume charity and local gov'ts aren't enough and just tax everyone else to pay for it, what's the difference?",
belief#SP263#b#0.60,"if millions have a disastrous medical issue, like cancer, or hundreds or thousands have a natural disaster issue, what's the difference?
",
belief#SP264#a#0.00,killing in the us is just part of day-to-day life in the us.,
belief#SP264#b#0.00,"it gives me just as good a reason never to use ebay.
",
belief#SP265#a#0.00,"the more it looks like zimmerman acted in self defense, the less you will hear of this case.",
belief#SP265#b#0.00,"the majority of this nation believes in god and believes that he will turn on us.
",
belief#SP266#a#0.60,i say the time to tackle the iran issue is now.,
belief#SP266#b#0.60,"i really want this sorted and not sure what else i can do.
",
belief#SP267#a#0.00,chances are it will move more to the middle over time.,
belief#SP267#b#0.00,"boycott as you deem fit, but calling for the death of the ceo is over the top.
",
belief#SP268#a#1.40,but when they are of a moral or religious nature it's not government's business.,
belief#SP268#b#1.40,"for them, the morality or lack of it was not the question.
",
belief#SP269#a#1.60,you know how i would feel supported if i was a troop overseas?,
belief#SP269#b#1.60,"that's how i would feel supported.
",
belief#SP270#a#0.60,"they are not made up of the usual zombietime bums, college students or acorn bussed in hacks and seiu union thugs or commie funded answer geeks.",
belief#SP270#b#0.60,"they would retain all of their chinese, korean and other possessions and we would return their home island captures.
",
belief#SP271#a#1.90,they live in england and should speek english!,
belief#SP271#b#1.90,"what does keeping england english even mean?
",
belief#SP272#a#0.00,she then said she could not give me their number.,
belief#SP272#b#0.00,"if that is not a self made man i have never heard of one.
",
belief#SP273#a#0.60,"i see, we've change the direction of debate because the other was fruitless?",
belief#SP273#b#0.60,"i never stated that the doctrine of what supremacy was at the root of cause of slavery.
",
belief#SP274#a#0.80,any advice would be more than welcome.,
belief#SP274#b#0.80,"i would suggest that a few more than ""nobody"" cared.
",
belief#SP275#a#1.20,however my cash flow is better with them then without since the rental income more than covers the mortgages on them plus...,
belief#SP275#b#1.20,"and the only reason they are there is because of insane student loan practices that are identical in everyway to the insane mortgage loan practices.
",
belief#SP276#a#0.40,does this sound like the sensible option.,
belief#SP276#b#0.40,"so what does this have to do with newt?
",
belief#SP277#a#0.00,people who are the technicians to maintain the robots.,
belief#SP277#b#0.00,"rslw: because they are horrible, fascist skin head brutes.
",
belief#SP278#a#0.50,"they offered up private solutions, good ones, ones that don't increase taxes on anyone.",
belief#SP278#b#0.50,"neither government nor people should impose their values on anyone.
",
belief#SP279#a#0.60,there are far more important political and economical reasons for military intervention or political sanctions.,
belief#SP279#b#0.60,"the true heroes will be ones that bear the burden of 40 years of political discourse.
",
belief#SP280#a#1.40,unless you happen to think that freedom of religion = supporting terrorists.,
belief#SP280#b#1.40,"the tea party didn't promote ending the intereference of religion in politics.
",
belief#SP281#a#0.00,"quartermass has not given opinion in that last post, namvet.",
belief#SP281#b#0.00,"this was a long and ongoing struggle that lasted almost 2 years.
",
belief#SP282#a#1.40,the people has less taken out of their pockets but the government still got its revenue.,
belief#SP282#b#1.40,"we want a flat, fair and wide base and most importantly, for the government to live within it's means.
",
belief#SP283#a#2.60,tomorrow is the state of the union and obama will be talking about the huge deficit we have.,
belief#SP283#b#2.60,"they keep talking about the huge deficit in the obama admin.
",
belief#SP284#a#0.40,"however, by that same rationale, it is unfair to criticize the movement itself for a few of the trouble-makers.",
belief#SP284#b#0.40,"where it goes wrong in practice is when they create a central government to control the communes.
",
belief#SP285#a#0.00,we explain that to our tempos when they apply with us so they understand the importance of always being reachable..to,
belief#SP285#b#0.00,"as the only white in the hall, i understood why the question was being asked.
",
belief#SP286#a#0.60,it's obvious that you love your daughter and want what's best.,
belief#SP286#b#0.60,"no it's just that people like you can't be honest.
",
belief#SP287#a#3.80,"for the larger issue, if you are going to take that route, then is islam an inherently evil/violent religion?",
belief#SP287#b#3.80,"are you prepared to admit therefore that islam is a murderous religion?
",
belief#SP288#a#0.60,2. changing the subject do only the rich deserve the best healthcare?,
belief#SP288#b#0.60,"dodge, change the subject, project what they have been instructed to believe etc...
",
belief#SP289#a#2.80,"she's on line here but hasn't answered as to whether or not she follows all of leviticus, and whether or not she want's our nation's laws to follow all of leviticus.",
belief#SP289#b#2.80,"don't you follow, and want our laws to follow all of leviticus?
",
belief#SP290#a#0.80,they understand that that there are many other factors to be considered (i.e.,
belief#SP290#b#0.80,"and all to few understand, therefore nothing will be done to avoid the slide.
",
belief#SP291#a#0.00,"if they have made peace with their pay, then there is no reason you should not be at peace with their pay as well.",
belief#SP291#b#0.00,"the debate is whether or not a new mosque should be built at that very location.
",
belief#SP292#a#2.80,"some who went to war didn't want to go, but felt they could not disobey.",
belief#SP292#b#2.80,"some refused to go because they didn't want to be killed.
",
belief#SP293#a#0.80,and just wait till you see what they have to say about the business of global warming orthodoxy 40 years from now.,
belief#SP293#b#0.80,"do the math, and we dont have to worry about these fuckkers fubaring the future of our kids.
",
belief#SP294#a#0.00,early in our friendship she confessed her marriage was in trouble...i,
belief#SP294#b#0.00,"using your definition - there was no housing bubble.
",
belief#SP295#a#0.00,it would take decades for iran to develop enough arms to really threaten israel and they never will anyways.,
belief#SP295#b#0.00,"it sounds like you are going to have a really busy weekend without going to work anyways...and
",
belief#SP296#a#0.80,because they're not shameful liberal media race-baiters.,
belief#SP296#b#0.80,"because he isn't a leader, he is a perpetual campaigner and chief.
",
belief#SP297#a#0.60,think it's going to stay that way with less police?,
belief#SP297#b#0.60,"is there any way that can be avoided?
",
belief#SP298#a#0.60,the government didn't have any thing to do with it.,
belief#SP298#b#0.60,"either government has to honor religioius doctrine or it doesn't - pick one.
",
belief#SP299#a#1.40,bill clinton got a blowjob in the oval office.,
belief#SP299#b#1.40,"that was also about a blow job, of course.
",
belief#SP300#a#1.60,it's whether or not political rhetoric can cause people to do violence.,
belief#SP300#b#1.60,"the ""effect"" people are talking about isn't simple political rhetoric designed to sway votes.
",
belief#SP301#a#0.00,we seem to have lost sight of the meaning of the whole thing...is,
belief#SP301#b#0.00,"he was the first speaker of the house in history to be fined.
",
belief#SP302#a#0.20,"lots of luck, she will get through this phase!",
belief#SP302#b#0.20,"also, assuming the whole thing is a sham..
",
belief#SP303#a#2.00,"i'd love to tear apart his lies, but i don't know how good i'd be on a radio show.",
belief#SP303#b#2.00,"thanks for thinking of me, but i don't have the desire to appear on his show.
",
belief#SP304#a#0.00,"reality, of course, disagrees.",
belief#SP304#b#0.00,"totally free of course.
",
belief#SP305#a#3.20,"to suggest that blacks are not poor due to external factors leaves black disproportionate poverty to be the result of internal factors, which could only mean that blacks are inferior.",
belief#SP305#b#3.20,"to suggest that social and economic gaps are internal to blacks is to suggest that there is a genetic propensity that makes blacks inferior.
",
belief#SP306#a#1.80,"i agree with you about 'shouting about being different', what do you count as proclaiming difference?",
belief#SP306#b#1.80,"i agree with you, quantum windbag, and so do most legal commentators i have read.
",
belief#SP307#a#2.60,"the international development secretary, hilary benn, the former health secretary alan milburn, and the leader of the commons, jack straw, are all at 25/1.",
belief#SP307#b#2.60,"the foreign secretary, margaret beckett, is at 40/1, while the defence secretary, des browne, and the welsh and northern ireland secretary, peter hain are 50/1.
",
belief#SP308#a#3.00,"don't you follow, and want our laws to follow all of leviticus?",
belief#SP308#b#3.00,"she's on line here but hasn't answered as to whether or not she follows all of leviticus, and whether or not she want's our nation's laws to follow all of leviticus.
",
belief#SP309#a#0.70,"in fact, watching fox will tell you the exact opposite of what you are claiming.",
belief#SP309#b#0.70,"try dealing with the facts instead of your wishful thinking.
",
belief#SP310#a#1.20,thus the need for health care insurance reform...the,
belief#SP310#b#1.20,"is your health care rationed?
",
belief#SP311#a#3.40,"and of course it not ever their fault, as it's now fox news, the righties, blaa blaa blaa.",
belief#SP311#b#3.40,"now of course its everyones fault but their own.
",
belief#SP312#a#1.60,"you can claim it's false all you want, but facts are facts.",
belief#SP312#b#1.60,"you spew here what you claim to be facts.
",
belief#SP313#a#1.60,"most christians do not hate gay's, they hate the sin.",
belief#SP313#b#1.60,"but as a christian, i believe what god's word tells me.
",
belief#SP314#a#0.80,"or like oil companies, who have a cartel.",
belief#SP314#b#0.80,"true oil only comes from quart sized cans.
",
belief#SP315#a#2.00,i wrote in my journal that it felt like i had a leather mask on my head.,
belief#SP315#b#2.00,"i wrote that it felt like someone smashed a champagne bottle on the back of my head like it was a departing ship.
",
belief#SP316#a#2.00,i don't actually give two figs what minimum wage does for or against the economy.,
belief#SP316#b#2.00,"the idea of regular increments to minimum wage is a good one - for businesses to cope with them.
",
belief#SP317#a#1.60,the tea party didn't promote ending the intereference of religion in politics.,
belief#SP317#b#1.60,"in this case it is the freedom of choice vs. the freedom of religion.
",
belief#SP318#a#2.20,"the rich don't need cobra, they can buy their own individual policy at any price...so",
belief#SP318#b#2.20,"the poor don't need cobra to continue being insured, they never were insured by their employers, they have medicaid.
",
belief#SP319#a#2.40,how will conservatives respond to the issues?,
belief#SP319#b#2.40,"but conserv won't address these issues.
",
belief#SP320#a#0.00,ground/home deliver tues thru sat...,
belief#SP320#b#0.00,"they didn't even have a train station...
",
belief#SP321#a#2.20,"a recent example is how a federal court rejected a lawsuit based on ""national security.""",
belief#SP321#b#2.20,"upon his release he sued the us for the above crimes and the case was dismissed for ""national security reasons.""
",
belief#SP322#a#1.00,my mum married the other man and stayed with him until he died.,
belief#SP322#b#1.00,"my dad met a lovely woman and also remarried.
",
belief#SP323#a#0.00,"our justice system is rotten to the core, so what are we going to do about it?",
belief#SP323#b#0.00,"do you think she just told you not to bother because you just had a baby not to long ago?
",
belief#SP324#a#3.00,this has been so usual for us that i can bring her home and not change her again til 6:30 or 7 and her diaper is still peed in but not full at all.,
belief#SP324#b#3.00,"whenever we pick her up from all but one of the teachers, her sheet says she was changed at 4:30ish and when i change her again at 6:30 or 7 her diaper is fine.
",
belief#SP325#a#1.60,"in actual practise, the clinics tend to keep the embryos on ice because they fear law suits.",
belief#SP325#b#1.60,"in their view, there is a difference between an embryo and a brain dead person.
",
belief#SP326#a#0.20,conventional weapons may not even be able to hit some of the fortified facilities either.,
belief#SP326#b#0.20,"obviously you're totally ignorant as to the make up of the people participating in the protests.
",
belief#SP327#a#3.40,"so if the jury was in fact instructed incorrectly, chances are they will not come to the correct conclusion.",
belief#SP327#b#3.40,"the jury is to be instructed as to the law to be applied to the facts they determine, not the other way around.
",
belief#SP328#a#0.00,"but our parents said ""oh no, it was an accident"".",
belief#SP328#b#0.00,"it was our day, how we wanted and it was wonderful.
",
belief#SP329#a#0.20,"yes, there are many variables that affect prices, and trying to explain it through one company is not realistic.",
belief#SP329#b#0.20,"also, there are hints that these concerns are from scientists who only want to fund their own pet projects.
",
belief#SP330#a#0.00,and besides they do update their platform.,
belief#SP330#b#0.00,"i will do so with my daughter this year...
",
belief#SP331#a#1.00,or does anyone know any way i could help it?,
belief#SP331#b#1.00,"has anyone heard about this?
",
belief#SP332#a#0.00,"the president's biological father was kenyan, and obama barely knew him.",
belief#SP332#b#0.00,"the justice system is a farce and we all know it.
",
belief#SP333#a#0.00,it gives me just as good a reason never to use ebay.,
belief#SP333#b#0.00,"just how good a basis is revenge for sentencing?
",
belief#SP334#a#2.20,i really dont know what to do...,
belief#SP334#b#2.20,"i don't really know what is up but i'm super mad about it.
",
belief#SP335#a#0.00,the bush administration put them back in.,
belief#SP335#b#0.00,"they didn't get it, but they asked for it.
",
belief#SP336#a#0.00,"until two days ago, i didn't know they actually made guns for kids (and i'm not talking about toy guns).",
belief#SP336#b#0.00,"source thomas do you have data on how the insurance industry is preparing for or speaking about gw?
",
belief#SP337#a#0.00,"actually, it's people who build the robots since not enough are being made to create an assembly line.",
belief#SP337#b#0.00,"of course, people who work with sick animals know that when the mean ones stop being mean, death is peeking around the corner.
",
belief#SP338#a#0.00,i know they are not saving and i just cant understand!,
belief#SP338#b#0.00,"things are so big and strange.
",
belief#SP339#a#0.40,we should start a sequence of these threads ;-).,
belief#SP339#b#0.40,"we should have monuments for him.
",
belief#SP340#a#4.60,why didn't we ever hear about it during the bush admin when during his admin the national debt was more than doubled?,
belief#SP340#b#4.60,"but they never mentioned the doubling of the national debt under the bush admin.
",
belief#SP341#a#4.40,utter fucking nonsense.,
belief#SP341#b#4.40,"that doesn't make any sense.
",
belief#SP342#a#0.00,"best wishes, yes he had an affair.",
belief#SP342#b#0.00,"reality is, i was there before and returned again.
",
belief#SP343#a#0.00,"skip, that's also very true.",
belief#SP343#b#0.00,"here's a list of articles for you to peruse.
",
belief#SP344#a#0.80,i dont understand where my parents money goes!,
belief#SP344#b#0.80,"i wouldn't budget anywhere near 3-4k on it though!
",
belief#SP345#a#2.40,he just doesnt get it.,
belief#SP345#b#2.40,"he still hasn't to this day.
",
belief#SP346#a#0.40,"the federal government's own unemployment figures and the current condition of the housing and other consumer markets belie any published numbers handed out by the left, the white house or cbo.",
belief#SP346#b#0.40,"blasted bp and the federal government for a lack of effort and coordination in their dual oil-spill response and made a plea to the government to allow the a whale to join the cleanup operation.
",
belief#SP347#a#0.60,in addition to this they belong to the shiite sect of islam which automatically links them to iran.,
belief#SP347#b#0.60,"in addition to these three, roosevelt appointed 19 judges to the united states courts of appeals, and 53 judges to the united states district courts.
",
belief#SP348#a#2.20,there is so much wrong and you don't seem to understand what's wrong.,
belief#SP348#b#2.20,"do you even understand what wry was conveying?
",
belief#SP349#a#0.60,it helps that the media hasn't given him the same anal-probing the gop field has gotten.,
belief#SP349#b#0.60,"the problem is that this man was violent and abused me beating me and generally hurting me.
",
belief#SP350#a#0.60,"not really, most of the lost sdp votes went to the greens.",
belief#SP350#b#0.60,"there seems no hope in these areas.
",
belief#SP351#a#0.00,the nature was so amazing...,
belief#SP351#b#0.00,"ah, so many amazing memories...
",
belief#SP352#a#0.00,networks without assistance.,
belief#SP352#b#0.00,"nor will they be the last.
",
belief#SP353#a#0.00,"it's really good, and quite innovative in places.",
belief#SP353#b#0.00,"they controlled spain for quite awhile back then.
",
belief#SP354#a#1.40,"anyway, i brought this up to the manager and she talked to mrs. i. this was about 1 month ago.",
belief#SP354#b#1.40,"then i would ask the manager to request that mrs. i checks her diaper again closer to the end of the day.
",
belief#SP355#a#3.80,this 2011 article from the journal sentinel cites data finding that students who participate in the voucher program did not perform better than their public school peers.,
belief#SP355#b#3.80,"so at least based on the available data, it appears that voucher programs are neither improving the performance of program participants nor improving the quality of the public school systems.
",
belief#SP356#a#3.40,nor have i seen any proof that those who are associated with the so-called ground zero mosque were in anyway associated with the murderers of 9/11.,
belief#SP356#b#3.40,"i do not recall anyone suggesting that those behind the ground zero mosque were to be held accountable for 9/11.
",
belief#SP357#a#0.60,was it as gruelling for them as i'm imagining?,
belief#SP357#b#0.60,"as to what happened to their missing kid.
",
belief#SP358#a#1.60,"i went to see another male friend last night who i know has a thing for me, and he started hitting on me and i let him have sex with me, until i realised i couldn't do it and stopped and made him take me home.",
belief#SP358#b#1.60,"but for some reason this morning when i was asking if he had fun, and what they did etc. i asked if it was an all nude or just a topless and i should not have asked that. he told me all nude and i just broke down crying.
",
belief#SP359#a#1.80,you've worn out your third pair of tennis shoes this week.,
belief#SP359#b#1.80,"you've worn out the handle on your favorite mug.
",
belief#SP360#a#1.40,"waiting in an outer hall, i stood to the side as my boss conversed with someone.",
belief#SP360#b#1.40,"as the only white in the hall, i understood why the question was being asked.
",
belief#SP361#a#1.60,"who in the media's been going ""half-cocked"" and how did they do it?",
belief#SP361#b#1.60,"why has no one come forward to admit the truth?
",
belief#SP362#a#2.80,thai thaksin supporters plan largest rally since april riots june 27 (bloomberg) -- thai anti-government protesters who support former prime minister thaksin shinawatra plan to meet in bangkok today in what organizers say will be the largest rally since the army quelled riots by the group in april.,
belief#SP362#b#2.80,"thaksin ""red shirts"" gather again in bangkok bangkok, april 25 (reuters) - about 3,000 supporters of exiled former prime minister thaksin shinawatra gathered in bangkok on saturday for their first rally in the capital since violent street clashes two weeks ago.
",
belief#SP363#a#2.00,"when you open your dish cabinet, and there is only mugs.",
belief#SP363#b#2.00,"you've worn out the handle on your favorite mug.
",
belief#SP364#a#1.60,"why hasn't the us government done that (if the affair is fake, taht is..)",
belief#SP364#b#1.60,"i think it's a real shame on the part of our government for treating them like this.
",
belief#SP365#a#0.00,the word threat or threaten was never once spoken by obama.,
belief#SP365#b#0.00,"they found the bomb before they found the woman.
",
belief#SP366#a#0.20,the separation of the roles of priest and healer of the body started in recent times and in relatively small geocultural areas.,
belief#SP366#b#0.20,"the leaders of the world need to get together and begin constructing a massive plan to stop global warming.
",
belief#SP367#a#3.80,rupert murdoch inherited his father's ownership of two newspapers in the u.k. (australia).,
belief#SP367#b#3.80,"murdoch inherited two fairly successful newspapers and turned them into a global media empire.
",
belief#SP368#a#0.40,"edgar, you may be right - at least in part.",
belief#SP368#b#0.40,"the problem is, you are going after people just like you.
",
belief#SP369#a#3.00,"wednesday’s decision is likely to please turkey, which has warned that the bill, if enacted, would seriously affect turkish-french ties.",
belief#SP369#b#3.00,"the french legislation has enraged turkey, which has threatened sanctions if french president nicolas sarkozy signs the bill.
",
belief#SP370#a#0.60,suicide rates are sky high indicting desperation and sadness.,
belief#SP370#b#0.60,"i can hear the desperation in your words.
",
belief#SP371#a#0.60,is your health care rationed?,
belief#SP371#b#0.60,"is there any property involved?
",
belief#SP372#a#0.00,"we are the home of tesla motors that only the ""sean penns"" of the world can afford.",
belief#SP372#b#0.00,"when we were young, before my husband got an easier job, he did manual labor.
",
belief#SP373#a#0.60,that darn liberal media never goes after liberals!!!,
belief#SP373#b#0.60,"that is what liberty is about, after all.
",
belief#SP374#a#0.80,"allowing them to set up camp, much like they did in afghanistan to launch attacks accross the world?",
belief#SP374#b#0.80,"we have shed thousands of lives in iraq and afghanistan and what have we accomplished?
",
belief#SP375#a#1.60,the obama administration?,
belief#SP375#b#1.60,"the resolution was opposed by the obama administration.
",
headlines#SP1#a#1.30,The foundations of South Africa are built on Nelson Mandela's memory,أسس جنوب أفريقيا مبنية على ذاكرة  نيلسون مانديلا 
headlines#SP1#b#1.30,"Australian politicians lament over Nelson Mandela's death
",سياسيون استراليون يرثون نيلسون مانديلا عند وفاته.
headlines#SP2#a#3.00,Turkish riot police tear gas Taksim Square protest,شرطة مكافحة الشغب الغاز المسيل للدموع ساحة الاحتجاج تقسيم 
headlines#SP2#b#3.00,"Turkish riot police enter Taksim Square
",شرطة مكافحة الشغب التركية تدخل ميدان تقاسيم .
headlines#SP3#a#5.00,Chicago Shooting Shows Gap in Stepped-up Policing,إطلاق نار في شيكاغو يبيّن الثغرة في تكثيف أعمال الشرطة .
headlines#SP3#b#5.00,"Chicago shooting shows gap in stepped-up policing
",إطلاق نار في شيكاغو يبيّن الثغرة في تكثيف أعمال الشرطة .
headlines#SP4#a#0.00,Feds move to require car-to-car safety communication,تحرك الفيدراليون يتطلب سيارة إلى سيارة اتصالات أمنية.
headlines#SP4#b#0.00,"Guatemala overturns former dictator's genocide conviction
",انقلاب غواتيمالا إدانة للديكتاتور السابق على الإبادة الجماعية .
headlines#SP5#a#1.20,"Ukraine protest leaders name ministers, Russian troops on alert",أكرانيا زعماء الاحتجاج أسماء وزراء القوات الروسية في حالة تأهب .
headlines#SP5#b#1.20,"Ukraine Refuses to Act Against Russian 'Provocation'
","أكرانيا ترفض التحرك ضدّ روسيا "" الاستفزاز""."
headlines#SP6#a#1.20,North Korea shuns offer of talks,كوريا الشمالية ترفض عرض المحادثات .
headlines#SP6#b#1.20,"North Korea shoots 2 rockets
",كوريا الجنوبية تطلق النار على 2صواريخ .
headlines#SP7#a#5.00,Prince Charles 'compares Putin to Hitler',الأمير تشارلز يقارن بوتين بهتلر .
headlines#SP7#b#5.00,"Prince Charles 'compares Vladimir Putin to Adolf Hitler'
",الأمير تشارلز يقارن فلادميربوتين بأدولف هيتلر .
headlines#SP8#a#3.60,"Malala, Snowden, Belarusians Short-Listed For Sakharov Prize",ملالا،سنودن،بيلاروسيا ، القائمة المختصرة لجائزة سخاروف.
headlines#SP8#b#3.60,"Fugitive Snowden short-listed for European rights prize
",الهارب سندون على القائمة المختصرة لجائزة الحقوق الأوروبية .
headlines#SP9#a#0.00,Iran warns against military intervention in Iraq,إيران تحذر من تدخل عسكري في العراق .
headlines#SP9#b#0.00,"Explosion near Damascus military airport
",انفجار قريب من دمشق في المطار العسكري.
headlines#SP10#a#1.20,Israel PM accuses Iran president of hypocrisy,رئيس الوزراء الاسرائيلي يتهم رئيس إيران بالنفاق . 
headlines#SP10#b#1.20,"Greek PM accuses coalition of hypocrisy
",رئيس الوزراء اليوناني يتهم الاتلاف بالنفاق .
headlines#SP11#a#3.20,"One dead in Philadelphia building collapse, others pulled from rubble",قتيل واحد في انهيار مبنى  فيلادلفيا ،آخرون سحبوا من تحت الأنقاض .
headlines#SP11#b#3.20,"Six confirmed dead after Philadelphia building collapse
",تأكد وفاة ستة قتلى بعد انهيار مبنى فيلادلفيا .
headlines#SP12#a#2.80,Police clash with youth in Cairo after anti-Morsi protest,الشرطة تشتبك مع الشباب في القاهرة بعد احتجاج مناهض لمرسي.
headlines#SP12#b#2.80,"Egypt: Police clash with pro-Morsi protesters
",مصر: الشرطة تشتبك مع محتجين موالين لمرسي .
headlines#SP13#a#2.40,Top Diplomats Meet in Munich at Critical Time,لقاء كبار الدبلوماسيين  في ميونيخ في وقت حرج .
headlines#SP13#b#2.40,"Top Diplomats Discuss Iran's Nuclear Program
",مناقشة كبار الدبلومسيين البرنامج النووي الإيراني .
headlines#SP14#a#1.20,Snowden 'given refugee document by Ecuador',سنودن وثيقة اللاجئين من الإكوادور.
headlines#SP14#b#1.20,"Snowden poised to fly out of Moscow
",سنودن يستعد للسفر خارج موسكو 
headlines#SP15#a#2.20,NA President‚Äôs message on the World Press Freedom Day,رسالة رئيسة السلطة الوطنية بمناسبة اليوم العالمي لحرية الصحافة 
headlines#SP15#b#2.20,"Pakistan marks World Press Freedom Day
",باكستان تحيي اليوم العالمي لحرية الصحافة .
headlines#SP16#a#3.60,EU foreign ministers to discuss Syria arms embargo,ناقش وزراء خارجية الاتحاد الأوروبي حظر الأسلحة في سوريا 
headlines#SP16#b#3.60,"EU foreign ministers seek solution on Syria arms
",يسعى وزراء خارجية الاتحاد الأوروبي إلى إيجاد حلّ فيما يتعلق بالأسلحة السورية 
headlines#SP17#a#3.60,Death toll from Philippine earthquake rises to 185,ارتفع عدد ضحايا زلزال الفلبين إلى 185
headlines#SP17#b#3.60,"Death toll from Philippines quake rises to 144
",ارتفاع حصيلة زلزال الفلبين إلى 144
headlines#SP18#a#4.00,Stocks to watch at close on Monday,مشاهدة الأسهم عند الإغلاق يوم الاثنين 
headlines#SP18#b#4.00,"Stocks to watch on Monday
",مراقبة الأسهم يوم الاثنين 
headlines#SP19#a#3.20,Army jets kill 38 militants in NW Pakistan air raids,طائرات الجيش تقتل 38 مسلحا في غارات جوية شمال غرب باكستان
